912,0.44,0.56,23985
839,0.46,0.54,22401
769,0.3,0.7,24608
373,0.41,0.40843,10854
312,0.61,0.02295,14539
36,0.32,0.50944,8578
62,0.54,0.45999999999999996,7787
468,0.86,0.14,10342
988,0.54,0.45999999999999996,24502
128,0.43,0.5700000000000001,5990
353,0.63,0.37,8754
948,0.74,0.26,21140
82,0.75,0.25,9323
474,0.67,0.00912,10902
952,0.43,0.5700000000000001,26275
451,0.54,0.34981,11771
830,0.31,0.26731,23489
750,0.75,0.25,16800
920,0.76,0.24,20240
191,0.55,0.44999999999999996,5615
297,0.56,0.43999999999999995,8078
882,0.36,0.14624,23814
947,0.5,0.5,24148
674,0.4,0.6,19748
861,0.81,0.18999999999999995,18339
129,0.75,0.23057,5688
576,0.39,0.47867,16243
946,0.68,0.31999999999999995,21190
374,0.52,0.48,9985
642,0.34,0.6599999999999999,19516
547,0.44,0.45863,15097
960,0.7,0.30000000000000004,21792
653,0.66,0.33999999999999997,15541
971,0.68,0.31999999999999995,22430
577,0.8,0.19999999999999996,12867
997,0.64,0.15827,22133
375,0.47,0.50037,10650
903,0.44,0.30632,23387
144,0.39,0.02776,81115
171,0.36,0.47511,7489
297,0.76,0.24,6979
402,0.61,0.39,10170
856,0.75,0.25,19431
475,0.65,0.35,11352
419,0.46,0.23262,10935
600,0.45,0.35538,15780
981,0.44,0.33442,24819
596,0.41,0.5900000000000001,17403
303,0.83,0.17000000000000004,6999
753,0.3,0.3014,21987
18,0.37,0.03411,120715
883,0.85,0.10941,18719
492,0.31,0.02231,14415
497,0.81,0.02383,10635
206,0.81,0.18999999999999995,4841
316,0.47,0.53,9258
185,0.46,0.23822,6900
893,0.63,0.37,20717
107,0.4,0.59966,5136
292,0.7,0.30000000000000004,7183
34,0.77,0.22999999999999998,14354
152,0.34,0.36945,8390
340,0.53,0.26148,9248
102,0.34,0.58065,7629
829,0.9,0.09999999999999998,17160
300,0.65,0.35,7530
859,0.36,0.18762,23278
31,0.47,0.53,4944
687,0.61,0.39,16694
74,0.55,0.44999999999999996,4854
980,0.36,0.64,28518
367,0.86,0.14,8110
426,0.54,0.0796,10692
28,0.61,0.39,7856
492,0.72,0.28,11316
63,0.89,0.10999999999999999,33812
908,0.83,0.17000000000000004,19522
635,0.32,0.6799999999999999,19304
408,0.83,0.17000000000000004,8976
38,0.68,0.18253,15002
980,0.71,0.29000000000000004,21854
316,0.42,0.4754,9195
993,0.61,0.39,23931
299,0.86,0.14,6667
9,0.37,0.48821,7429
977,0.77,0.22999999999999998,21591
484,0.64,0.30553,11664
496,0.37,0.07687,14235
798,0.33,0.0877,21546
123,0.73,0.27,6629
685,0.83,0.17000000000000004,14522
618,0.32,0.6799999999999999,18910
544,0.63,0.37,13164
627,0.76,0.24,14044
399,0.85,0.15000000000000002,8738
73,0.56,0.43527,4876
979,0.64,0.36,22712
426,0.81,0.15354,9499
520,0.79,0.20999999999999996,11752
754,0.61,0.39,18397
909,0.49,0.51,23543
512,0.46,0.10486,13312
96,0.75,0.25,12288
862,0.48,0.52,22756
841,0.85,0.1345,17997
391,0.34,0.28266,12903
237,0.46,0.33876,7062
538,0.55,0.44999999999999996,13288
698,0.46,0.54,18985
770,0.54,0.2657,19096
692,0.9,0.09999999999999998,14808
180,0.66,0.33999999999999997,5148
109,0.53,0.47,4033
357,0.5,0.28118,9603
692,0.88,0.12,14393
701,0.67,0.26564,16193
290,0.34,0.6599999999999999,9831
663,0.61,0.06103,15447
451,0.87,0.13,9425
927,0.49,0.51,23638
716,0.42,0.49386,19904
325,0.53,0.3542,8677
620,0.48,0.34555,16182
577,0.62,0.03765,13386
243,0.54,0.34584,7314
579,0.38,0.62,17312
392,0.33,0.6699999999999999,12975
820,0.59,0.41000000000000003,20254
544,0.8,0.01552,11696
731,0.85,0.15000000000000002,15789
952,0.89,0.10999999999999999,19896
121,0.63,0.20372,4743
16,0.49,0.51,6353
908,0.43,0.5700000000000001,24243
613,0.67,0.0893,13915
200,0.71,0.29000000000000004,6580
137,0.74,0.26,6014
349,0.45,0.55,10016
128,0.67,0.32999999999999996,3993
253,0.39,0.61,8273
255,0.68,0.31999999999999995,6375
14,0.59,0.11231,41200
644,0.42,0.5800000000000001,17838
367,0.41,0.5900000000000001,11010
626,0.9,0.09999999999999998,13208
851,0.6,0.24242,19828
291,0.71,0.29000000000000004,7275
189,0.65,0.25073,4989
210,0.87,0.00617,4851
323,0.7,0.13095,7622
766,0.51,0.49,18996
303,0.67,0.32999999999999996,7635
722,0.63,0.37,17255
903,0.85,0.15000000000000002,19053
496,0.79,0.20999999999999996,11408
910,0.52,0.48,23114
995,0.54,0.45999999999999996,25074
826,0.47,0.41981,20980
841,0.57,0.31428,20268
553,0.66,0.00341,12608
930,0.63,0.37,21762
408,0.89,0.10999999999999999,9057
252,0.59,0.2537,6703
960,0.33,0.3383,26496
236,0.75,0.00608,5687
63,0.31,0.28444,12852
392,0.56,0.43999999999999995,10427
851,0.64,0.10644,19402
334,0.55,0.44999999999999996,8917
459,0.55,0.44999999999999996,12025
364,0.54,0.45999999999999996,9573
69,0.72,0.28,9273
113,0.83,0.17000000000000004,9932
490,0.4,0.32403,13426
592,0.73,0.27,13142
752,0.32,0.66337,22936
131,0.89,0.10999999999999999,8397
114,0.66,0.14073,12585
346,0.75,0.25,8269
641,0.31,0.39202,18781
680,0.75,0.25,15096
169,0.53,0.10383,16545
697,0.39,0.4485,19167
836,0.73,0.13086,18475
159,0.35,0.05813,47747
196,0.48,0.52,6291
375,0.6,0.10393,9300
996,0.71,0.29000000000000004,22609
283,0.54,0.45999999999999996,8008
261,0.5,0.5,7542
795,0.48,0.05366,19080
139,0.38,0.62,5017
733,0.33,0.6699999999999999,22136
278,0.38,0.62,8923
319,0.67,0.04068,7560
260,0.9,0.09999999999999998,5720
906,0.79,0.20999999999999996,19841
97,0.69,0.31000000000000005,9506
621,0.66,0.33999999999999997,14966
121,0.85,0.15000000000000002,5638
913,0.39,0.47175,24833
834,0.63,0.37,19599
845,0.57,0.43000000000000005,20956
711,0.77,0.17344,15713
282,0.42,0.10183,9588
598,0.84,0.16000000000000003,12617
646,0.62,0.38,15504
273,0.62,0.38,6934
394,0.5,0.36997,10480
554,0.71,0.29000000000000004,12797
125,0.61,0.39,8350
391,0.83,0.17000000000000004,8953
467,0.72,0.28,10974
230,0.84,0.16000000000000003,5497
926,0.61,0.31275,21761
910,0.89,0.02643,18655
750,0.72,0.28,17025
514,0.42,0.5800000000000001,14546
114,0.55,0.12478,29081
14,0.55,0.28857,11919
243,0.6,0.4,6609
599,0.89,0.10999999999999999,12399
574,0.62,0.38,13489
246,0.7,0.30000000000000004,6174
762,0.38,0.62,21793
267,0.52,0.48,7823
19,0.63,0.15302,24033
399,0.48,0.40776,10932
385,0.7,0.11252,9163
532,0.83,0.17000000000000004,11863
577,0.36,0.64,17829
98,0.6,0.12581,17649
29,0.75,0.25,12403
126,0.48,0.52,4523
53,0.47,0.15006,25100
297,0.37,0.15125,14018
229,0.41,0.31459,7694
883,0.71,0.25061,20132
471,0.66,0.33999999999999997,11539
316,0.64,0.36,7900
248,0.65,0.20208,6472
316,0.68,0.31999999999999995,7710
296,0.45,0.05864,8258
820,0.5,0.40021,20910
328,0.31,0.44847,11217
911,0.73,0.21222,19859
19,0.76,0.24,13626
712,0.75,0.11528,15379
249,0.79,0.20999999999999996,6000
819,0.48,0.49004,21130
583,0.86,0.10423,12417
64,0.63,0.37,7955
547,0.81,0.00085,11705
81,0.74,0.26,9347
257,0.32,0.6799999999999999,9329
598,0.59,0.30016,14591
220,0.86,0.14,5148
734,0.33,0.46436,20698
670,0.8,0.19999999999999996,14740
513,0.84,0.16000000000000003,11286
434,0.43,0.5700000000000001,12629
993,0.84,0.14588,20853
203,0.7,0.09048,5907
463,0.8,0.19999999999999996,10324
790,0.74,0.26,17538
850,0.51,0.29586,20740
309,0.42,0.5800000000000001,9424
641,0.88,0.12,13461
182,0.83,0.17000000000000004,4459
716,0.39,0.4656,19618
814,0.48,0.52,21245
726,0.84,0.16000000000000003,15754
286,0.51,0.49,7893
447,0.5,0.05752,11711
428,0.41,0.5900000000000001,12754
342,0.32,0.44804,11457
49,0.48,0.52,6624
827,0.76,0.24,18442
345,0.58,0.42000000000000004,9142
860,0.65,0.16947,19780
868,0.58,0.42000000000000004,21005
987,0.58,0.42000000000000004,23194
301,0.51,0.20469,8036
354,0.37,0.25656,10655
711,0.55,0.22878,16992
243,0.42,0.01889,73167
994,0.34,0.57153,28428
772,0.84,0.16000000000000003,16752
311,0.7,0.30000000000000004,7526
191,0.65,0.01803,29547
878,0.64,0.12159,20106
447,0.38,0.29982,13007
480,0.36,0.08904,13584
201,0.59,0.39091,5547
134,0.33,0.6699999999999999,5989
755,0.54,0.45999999999999996,19252
449,0.47,0.53,12347
212,0.63,0.25437,5575
281,0.34,0.20942,10902
118,0.35,0.65,5416
674,0.33,0.64359,20017
317,0.31,0.43943,10936
908,0.66,0.33999999999999997,21065
103,0.68,0.17235,13039
386,0.68,0.14158,9225
607,0.63,0.37,14568
13,0.36,0.64,4301
776,0.47,0.03799,19322
337,0.73,0.19795,7953
506,0.49,0.20826,12953
811,0.47,0.53,21329
200,0.39,0.45924,6860
811,0.52,0.36583,20112
900,0.71,0.29000000000000004,20160
504,0.8,0.19999999999999996,11239
801,0.7,0.30000000000000004,18423
292,0.61,0.39,7621
695,0.63,0.37,16610
312,0.34,0.08218,10452
430,0.56,0.38495,11223
396,0.65,0.35,9662
990,0.71,0.29000000000000004,21978
326,0.48,0.52,9128
365,0.64,0.3284,9161
407,0.75,0.25,9442
238,0.49,0.31794,7354
839,0.71,0.29000000000000004,19129
911,0.7,0.04624,19859
268,0.56,0.04343,7289
88,0.48,0.52,6036
967,0.89,0.0127,19726
139,0.45,0.04939,45314
626,0.59,0.12207,14711
374,0.7,0.19031,9088
764,0.59,0.41000000000000003,18794
529,0.32,0.07926,15288
187,0.38,0.39113,10640
933,0.55,0.26081,22858
792,0.85,0.15000000000000002,17028
179,0.56,0.43999999999999995,5012
18,0.56,0.17368,28269
864,0.79,0.20999999999999996,18921
296,0.81,0.18999999999999995,6719
987,0.41,0.5900000000000001,26550
183,0.46,0.54,6185
555,0.7,0.11528,12654
731,0.86,0.14,15570
355,0.33,0.10105,10472
752,0.74,0.22901,17070
701,0.86,0.14,15071
197,0.53,0.47,6087
248,0.83,0.17000000000000004,5778
535,0.62,0.38,13054
954,0.67,0.32999999999999996,21751
902,0.9,0.09999999999999998,18310
212,0.39,0.61,6996
804,0.69,0.31000000000000005,18894
615,0.67,0.32999999999999996,14575
927,0.72,0.28,20672
524,0.47,0.01787,13047
883,0.85,0.15000000000000002,18543
702,0.84,0.16000000000000003,15373
350,0.4,0.13474,10255
927,0.52,0.48,23360
433,0.38,0.03995,15977
157,0.48,0.52,5557
737,0.46,0.54,19309
548,0.48,0.52,15179
353,0.33,0.6699999999999999,11860
13,0.39,0.14179,25864
206,0.6,0.22093,6592
879,0.67,0.32999999999999996,20304
895,0.88,0.12,18705
957,0.8,0.19999999999999996,20671
178,0.53,0.47,5393
137,0.8,0.19999999999999996,8220
417,0.61,0.01212,9924
933,0.57,0.19739,22018
845,0.34,0.6599999999999999,24420
872,0.48,0.52,23544
857,0.7,0.27733,19196
827,0.39,0.28913,21750
832,0.58,0.42000000000000004,20134
679,0.82,0.15432,14734
956,0.6,0.20779,22561
302,0.63,0.37,7882
781,0.47,0.37312,20149
106,0.53,0.47,5024
95,0.65,0.17347,24928
901,0.63,0.37,20723
919,0.9,0.09999999999999998,18747
301,0.68,0.31999999999999995,7464
161,0.31,0.4629,7889
736,0.58,0.222,17664
212,0.38,0.42707,7653
882,0.78,0.21999999999999997,19315
192,0.64,0.06335,7027
366,0.39,0.07829,15335
508,0.86,0.14,11531
208,0.88,0.12,4721
484,0.33,0.01682,49368
215,0.84,0.10482,5095
526,0.56,0.23366,13150
211,0.67,0.32999999999999996,5718
941,0.79,0.20999999999999996,20231
827,0.44,0.52191,21832
295,0.31,0.69,10177
127,0.35,0.65,6426
931,0.52,0.48,23926
565,0.42,0.5800000000000001,16215
368,0.9,0.09999999999999998,7948
25,0.33,0.43052,9212
789,0.78,0.21999999999999997,17121
713,0.58,0.42000000000000004,17825
280,0.6,0.35737,7196
912,0.54,0.00829,21340
928,0.34,0.49225,26540
45,0.35,0.65,6993
154,0.45,0.55,5513
315,0.61,0.39,7938
564,0.32,0.6799999999999999,17935
468,0.79,0.20999999999999996,10670
489,0.4,0.17445,13300
890,0.47,0.53,23763
545,0.63,0.37,13189
933,0.79,0.20999999999999996,20059
16,0.82,0.18000000000000005,18361
618,0.84,0.09809,13225
275,0.89,0.10999999999999999,6132
860,0.51,0.23759,20898
113,0.83,0.17000000000000004,9198
866,0.33,0.37672,24421
536,0.85,0.15000000000000002,11845
925,0.74,0.26,20720
810,0.42,0.5800000000000001,22680
581,0.79,0.20999999999999996,12607
464,0.31,0.57339,14755
323,0.59,0.41000000000000003,8365
10,0.74,0.2387,15135
591,0.45,0.0176,15011
139,0.63,0.23322,5990
779,0.81,0.18999999999999995,16436
255,0.7,0.14552,6145
793,0.56,0.43999999999999995,19983
659,0.4,0.6,19242
344,0.77,0.22999999999999998,8290
474,0.78,0.06914,10807
959,0.45,0.55,25605
626,0.81,0.18999999999999995,13646
330,0.88,0.12,7524
518,0.58,0.42000000000000004,12898
563,0.81,0.18999999999999995,12386
999,0.51,0.49,24875
254,0.52,0.48,7289
516,0.63,0.37,12332
660,0.36,0.64,19998
321,0.81,0.18999999999999995,7415
107,0.38,0.53913,8645
153,0.59,0.3872,5508
41,0.5,0.09959,44419
457,0.75,0.25,10602
93,0.45,0.33302,8639
393,0.83,0.17000000000000004,8921
195,0.63,0.37,5304
260,0.75,0.22078,6656
271,0.63,0.22434,6910
335,0.76,0.24,7872
195,0.64,0.36,5265
997,0.37,0.44435,26919
814,0.58,0.28339,19373
796,0.36,0.57565,22765
122,0.76,0.24,5404
346,0.52,0.48,9445
688,0.34,0.6599999999999999,20640
811,0.7,0.27697,18247
244,0.65,0.35,6417
310,0.56,0.02792,7812
100,0.52,0.38167,5240
290,0.73,0.27,6960
510,0.52,0.48,13515
572,0.69,0.31000000000000005,13156
891,0.55,0.2053,21384
10,0.47,0.11804,35067
844,0.87,0.13,17892
685,0.49,0.51,18289
891,0.5,0.04724,21027
487,0.76,0.24,11201
265,0.75,0.1943,6439
923,0.51,0.41928,22428
870,0.75,0.25,18879
951,0.72,0.28,21682
730,0.35,0.65,21316
161,0.34,0.6599999999999999,6488
88,0.64,0.36,4734
584,0.66,0.33999999999999997,13957
772,0.79,0.20999999999999996,16829
36,0.4,0.6,5324
324,0.46,0.50677,9363
420,0.57,0.43000000000000005,10752
986,0.55,0.44999999999999996,23861
435,0.81,0.18999999999999995,9874
864,0.83,0.17000000000000004,18921
549,0.75,0.24759,12572
150,0.32,0.6799999999999999,7620
349,0.88,0.12,7887
846,0.87,0.13,17427
494,0.7,0.30000000000000004,11510
519,0.87,0.13,11158
773,0.44,0.22404,19634
477,0.56,0.07942,12163
251,0.69,0.31000000000000005,6300
551,0.89,0.10999999999999999,11901
445,0.38,0.03904,12237
594,0.81,0.18999999999999995,12949
224,0.6,0.01794,29030
873,0.69,0.31000000000000005,20340
877,0.38,0.62,25082
317,0.61,0.39,8337
247,0.75,0.25,6026
369,0.82,0.06236,8228
446,0.31,0.11034,20293
638,0.64,0.36,15312
328,0.71,0.10124,7478
183,0.54,0.45999999999999996,5490
848,0.83,0.17000000000000004,17977
557,0.56,0.13257,13535
593,0.78,0.21999999999999997,12868
103,0.32,0.6799999999999999,6592
280,0.67,0.32999999999999996,7112
868,0.5,0.5,22220
788,0.35,0.5951,22930
647,0.61,0.39,15657
968,0.75,0.25,21780
971,0.34,0.6599999999999999,28741
336,0.53,0.47,9273
198,0.83,0.09111,7821
248,0.31,0.69,9002
362,0.5,0.2471,9520
703,0.88,0.12,14763
554,0.7,0.30000000000000004,12963
235,0.48,0.52,7332
451,0.87,0.13,10012
402,0.74,0.26,9205
752,0.83,0.17000000000000004,16017
821,0.51,0.49,20525
284,0.43,0.5700000000000001,8747
259,0.52,0.48,7407
200,0.34,0.06543,46920
958,0.32,0.30008,26728
